Sentence_id,Word,Label,,sentence_id,words,labels
91,crosswalk,,,,,
91,at,,,,,
91,"intersection,",,,,,
91,map,,,,,
91,annotation,,,,,
91,incorrect,,,,,
92,Speed,,,,,
92,not,,,,,
92,reduced,,,,,
92,during,,,,,
92,right,,,,,
92,"turn,",,,,,
92,curvature,,,,,
92,in,,,,,
92,map,,,,,
92,annotation,,,,,
92,not,,,,,
92,correctly,,,,,
92,defined,,,,,
93,Car,,,,,
93,too,,,,,
93,slow,,,,,
93,to,,,,,
93,cross,,,,,
93,stop-intersection,,,,,
93,when,,,,,
93,it,,,,,
93,was,,,,,
93,its,,,,,
93,turn,,,,,
93,to,,,,,
93,go,,,,,
93,(at,,,,,
93,4,,,,,
93,way,,,,,
93,stop),,,,,
93,due,,,,,
93,controls,,,,,
93,logic,,,,,
94,Reckless,,,,,
94,driver,,,,,
94,tailgating,,,,,
94,us,,,,,
94,at,,,,,
94,a,,,,,
94,stop,,,,,
95,Reckless,,,,,
95,driver,,,,,
95,making,,,,,
95,3-point,,,,,
95,turn,,,,,
95,backing,,,,,
95,into,,,,,
95,our,,,,,
95,lane,,,,,
96,Car,,,,,
96,creeping,,,,,
96,forward,,,,,
96,during,,,,,
96,red,,,,,
96,light,,,,,
96,at,,,,,
96,"intersection,",,,,,
96,confidence,,,,,
96,in,,,,,
96,red,,,,,
96,light,,,,,
96,detection,,,,,
96,was,,,,,
96,fluctuating,,,,,
97,An,B-C,,,,
97,issue,I-C,,,,
97,with,,,,,
97,localization,,,,,
97,component,,,,,
97,caused,,,,,
97,the,,,,,
97,system,,,,,
97,to,,,,,
97,disengage.,B-E,,,,
97,The,,,,,
97,system,,,,,
97,asked,,,,,
97,the,,,,,
97,operator,,,,,
97,to,,,,,
97,take,,,,,
97,control,,,,,
97,of,,,,,
97,the,,,,,
97,vehicle.,,,,,
98,In,,,,,
98,a,,,,,
98,congested,,,,,
98,"area,",,,,,
98,the,,,,,
98,testing,,,,,
98,car,,,,,
98,was,,,,,
98,too,,,,,
98,close,,,,,
98,to,,,,,
98,the,,,,,
98,front,,,,,
98,car,,,,,
98,while,,,,,
98,proceeding,,,,,
98,lane,,,,,
98,change,,,,,
98,to,,,,,
98,the,,,,,
98,left.,,,,,
98,Driver,,,,,
98,took,,,,,
98,over,,,,,
98,for,,,,,
98,precaution.,,,,,
99,"Perception,",,,,,
99,driver,,,,,
99,took,,,,,
99,over,,,,,
99,to,,,,,
99,avoid,,,,,
99,hitting,,,,,
99,a,,,,,
99,gate,,,,,
99,which,,,,,
99,is,,,,,
99,accidently,,,,,
99,closed,,,,,
99,by,,,,,
99,a,,,,,
99,community,,,,,
99,safety,,,,,
99,guard,,,,,
100,The,,,,,
100,testing,,,,,
100,car,,,,,
100,did,,,,,
100,not,,,,,
100,yield,,,,,
100,to,,,,,
100,the,,,,,
100,oncoming,,,,,
100,car,,,,,
100,while,,,,,
100,executing,,,,,
100,a,,,,,
100,right,,,,,
100,turn,,,,,
100,without,,,,,
100,traffic,,,,,
100,light.,,,,,
100,The,,,,,
100,driver,,,,,
100,took,,,,,
100,over.,,,,,
101,The,,,,,
101,system,,,,,
101,disengaged,B-E,,,,
101,because,,,,,
101,of,,,,,
101,an,B-C,,,,
101,error,I-C,,,,
101,with,,,,,
101,the,,,,,
101,fusion,,,,,
101,component.,,,,,
101,The,,,,,
101,system,,,,,
101,asked,,,,,
101,the,,,,,
101,operator,,,,,
101,to,,,,,
101,take,,,,,
101,control,,,,,
101,of,,,,,
101,the,,,,,
101,vehicle.,,,,,
102,"Planning,",,,,,
102,driver,,,,,
102,precautionarily,,,,,
102,intervened,,,,,
102,for,,,,,
102,reckless,,,,,
102,behind,,,,,
102,vehicle,,,,,
102,rushing,,,,,
102,to,,,,,
102,enter,,,,,
102,zigzag(Single,,,,,
102,lane,,,,,
102,to,,,,,
102,two,,,,,
102,lanes,,,,,
102,split),,,,,
103,AV,,,,,
103,at,,,,,
103,a,,,,,
103,stop,,,,,
103,sign,,,,,
103,intersection,,,,,
103,with,,,,,
103,two,,,,,
103,other,,,,,
103,trailing,,,,,
103,vehicles.,,,,,
103,The,,,,,
103,current,,,,,
103,AV,,,,,
103,version,,,,,
103,takes,,,,,
103,a,,,,,
103,cautious,,,,,
103,stop-creep,,,,,
103,action,,,,,
103,at,,,,,
103,a,,,,,
103,stop,,,,,
103,sign,,,,,
103,"junction,",,,,,
103,which,,,,,
103,is,,,,,
103,slower,,,,,
103,&,,,,,
103,conservative,,,,,
103,than,,,,,
103,a,,,,,
103,typical,,,,,
103,human,,,,,
103,driver.,,,,,
103,Safety,,,,,
103,driver,,,,,
103,took,,,,,
103,over,,,,,
103,to,,,,,
103,avoid,,,,,
103,any,,,,,
103,inconvenience,,,,,
103,to,,,,,
103,the,,,,,
103,other,,,,,
103,vehicles,,,,,
104,AV,,,,,
104,falsely,,,,,
104,detects,,,,,
104,a,,,,,
104,pedestrian,,,,,
104,yield,,,,,
104,sign,,,,,
104,as,,,,,
104,a,,,,,
104,"pedestrian,",,,,,
104,causing,,,,,
104,the,,,,,
104,AV,,,,,
104,to,,,,,
104,come,,,,,
104,to,,,,,
104,a,,,,,
104,stop.,,,,,
104,Safety,,,,,
104,driver,,,,,
104,initiates,,,,,
104,take,,,,,
104,over,,,,,
104,to,,,,,
104,maintain,,,,,
104,smooth,,,,,
104,traffic,,,,,
104,flow.,,,,,
105,AV,,,,,
105,at,,,,,
105,a,,,,,
105,stop,,,,,
105,sign,,,,,
105,intersection,,,,,
105,with,,,,,
105,one,,,,,
105,other,,,,,
105,trailing,,,,,
105,vehicle.,,,,,
105,The,,,,,
105,current,,,,,
105,AV,,,,,
105,version,,,,,
105,takes,,,,,
105,a,,,,,
105,cautious,,,,,
105,stop-creep,,,,,
105,action,,,,,
105,at,,,,,
105,a,,,,,
105,stop,,,,,
105,sign,,,,,
105,"junction,",,,,,
105,which,,,,,
105,is,,,,,
105,slower,,,,,
105,&,,,,,
105,conservative,,,,,
105,than,,,,,
105,a,,,,,
105,typical,,,,,
105,human,,,,,
105,driver.,,,,,
105,Safety,,,,,
105,driver,,,,,
105,took,,,,,
105,over,,,,,
105,to,,,,,
105,avoid,,,,,
105,any,,,,,
105,inconvenience,,,,,
105,to,,,,,
105,the,,,,,
105,other,,,,,
105,vehicle,,,,,
106,AV,,,,,
106,at,,,,,
106,a,,,,,
106,4-way,,,,,
106,stop,,,,,
106,sign,,,,,
106,intersection,,,,,
106,with,,,,,
106,other,,,,,
106,vehicles.,,,,,
106,The,,,,,
106,current,,,,,
106,AV,,,,,
106,version,,,,,
106,takes,,,,,
106,a,,,,,
106,cautious,,,,,
106,stop-creep,,,,,
106,action,,,,,
106,at,,,,,
106,a,,,,,
106,stop,,,,,
106,sign,,,,,
106,"junction,",,,,,
106,which,,,,,
106,is,,,,,
106,slower,,,,,
106,than,,,,,
106,a,,,,,
106,typical,,,,,
106,human,,,,,
106,driver.,,,,,
106,Safety,,,,,
106,driver,,,,,
106,took,,,,,
106,over,,,,,
106,to,,,,,
106,avoid,,,,,
106,any,,,,,
106,inconvenience,,,,,
106,to,,,,,
106,other,,,,,
106,vehicles.,,,,,
107,Safety,,,,,
107,Driver,,,,,
107,disengaged,,,,,
107,due,,,,,
107,to,,,,,
107,inappropriate,B-C,,,,
107,steering.,I-C,,,,
108,Lateral,,,,,
108,oscillation,,,,,
108,detected,,,,,
108,for,,,,,
108,a,,,,,
108,couple,,,,,
108,of,,,,,
108,seconds.,,,,,
108,The,,,,,
108,safety,,,,,
108,driver,,,,,
108,decided,,,,,
108,to,,,,,
108,take,,,,,
108,over.,,,,,
108,Cause:,,,,,
108,Lateral,B-C,,,,
108,controller,I-C,,,,
108,sensitivity,I-C,,,,
108,to,,,,,
108,quick,,,,,
108,path,,,,,
108,change,,,,,
108,commands,,,,,
108,or,,,,,
108,localization,B-C,,,,
108,errors,I-C,,,,
108,causing,,,,,
108,oscillation.,B-E,,,,
109,AV,,,,,
109,at,,,,,
109,a,,,,,
109,busy,,,,,
109,4-way,,,,,
109,stop,,,,,
109,sign,,,,,
109,intersection.,,,,,
109,The,,,,,
109,current,,,,,
109,AV,,,,,
109,version,,,,,
109,takes,,,,,
109,a,,,,,
109,cautious,,,,,
109,stop-creep,,,,,
109,action,,,,,
109,at,,,,,
109,a,,,,,
109,stop,,,,,
109,sign,,,,,
109,"junction,",,,,,
109,which,,,,,
109,is,,,,,
109,slower,,,,,
109,than,,,,,
109,a,,,,,
109,typical,,,,,
109,human,,,,,
109,driver.,,,,,
109,Safety,,,,,
109,driver,,,,,
109,took,,,,,
109,over,,,,,
109,to,,,,,
109,avoid,,,,,
109,any,,,,,
109,inconvenience,,,,,
109,to,,,,,
109,other,,,,,
109,vehicles.,,,,,
110,AV,,,,,
110,at,,,,,
110,a,,,,,
110,busy,,,,,
110,stop,,,,,
110,sign,,,,,
110,intersection.,,,,,
110,AV,,,,,
110,starts,,,,,
110,to,,,,,
110,move,,,,,
110,after,,,,,
110,the,,,,,
110,first,,,,,
110,cross,,,,,
110,vehicle,,,,,
110,turns,,,,,
110,"in,",,,,,
110,however,,,,,
110,it,,,,,
110,comes,,,,,
110,to,,,,,
110,a,,,,,
110,stop,,,,,
110,when,,,,,
110,another,,,,,
110,vehicle,,,,,
110,approaches,,,,,
110,the,,,,,
110,cross,,,,,
110,stop,,,,,
110,sign.,,,,,
110,The,,,,,
110,second,,,,,
110,vehicle,,,,,
110,also,,,,,
110,turns,,,,,
110,in,,,,,
110,ahead,,,,,
110,of,,,,,
110,"AV,",,,,,
110,as,,,,,
110,the,,,,,
110,AV,,,,,
110,response,,,,,
110,is,,,,,
110,slow,,,,,
110,and,,,,,
110,conservative.,,,,,
110,Safety,,,,,
110,driver,,,,,
110,intervenes,,,,,
110,once,,,,,
110,the,,,,,
110,2nd,,,,,
110,vehicle,,,,,
110,took,,,,,
110,AV's,,,,,
110,right,,,,,
110,of,,,,,
110,way.,,,,,
111,AV,,,,,
111,decides,,,,,
111,to,,,,,
111,stop,,,,,
111,for,,,,,
111,an,,,,,
111,on-coming,,,,,
111,"vehicle,",,,,,
111,even,,,,,
111,though,,,,,
111,there,,,,,
111,is,,,,,
111,enough,,,,,
111,room,,,,,
111,for,,,,,
111,both,,,,,
111,vehicles,,,,,
111,in,,,,,
111,their,,,,,
111,respective,,,,,
111,lanes.,,,,,
111,Safety,,,,,
111,driver,,,,,
111,takes,,,,,
111,over,,,,,
111,so,,,,,
111,that,,,,,
111,the,,,,,
111,AV,,,,,
111,does,,,,,
111,not,,,,,
111,come,,,,,
111,to,,,,,
111,an,,,,,
111,unexpected,,,,,
111,stop,,,,,
111,on,,,,,
111,the,,,,,
111,steet.,,,,,
112,AV,,,,,
112,at,,,,,
112,stop,,,,,
112,sign,,,,,
112,intersection,,,,,
112,with,,,,,
112,vehicles,,,,,
112,turning,,,,,
112,in,,,,,
112,to,,,,,
112,the,,,,,
112,AV,,,,,
112,lane,,,,,
112,of,,,,,
112,travel.,,,,,
112,Safety,,,,,
112,driver,,,,,
112,takes,,,,,
112,over,,,,,
112,once,,,,,
112,the,,,,,
112,AV,,,,,
112,misses,,,,,
112,it's,,,,,
112,right,,,,,
112,of,,,,,
112,way.,,,,,
113,AV,,,,,
113,falsely,,,,,
113,detects,,,,,
113,a,,,,,
113,pedestrian,,,,,
113,yield,,,,,
113,sign,,,,,
113,as,,,,,
113,a,,,,,
113,"pedestrian,",,,,,
113,causing,,,,,
113,the,,,,,
113,AV,,,,,
113,to,,,,,
113,come,,,,,
113,to,,,,,
113,a,,,,,
113,stop.,,,,,
113,Safety,,,,,
113,driver,,,,,
113,initiates,,,,,
113,take,,,,,
113,over,,,,,
113,to,,,,,
113,maintain,,,,,
113,smooth,,,,,
113,traffic,,,,,
113,flow.No,,,,,
113,AV,,,,,
113,system,,,,,
113,fault,,,,,
113,detected.,,,,,
114,Safety,,,,,
114,driver,,,,,
114,makes,,,,,
114,a,,,,,
114,preventive,,,,,
114,"intervention,",,,,,
114,with,,,,,
114,an,,,,,
114,on-coming,,,,,
114,vehicle,,,,,
114,on,,,,,
114,a,,,,,
114,narrow,,,,,
114,road.,,,,,
114,No,,,,,
114,AV,,,,,
114,system,,,,,
114,fault,,,,,
114,detected.,,,,,
115,Safety,,,,,
115,driver,,,,,
115,decided,,,,,
115,to,,,,,
115,take,,,,,
115,over,,,,,
115,to,,,,,
115,let,,,,,
115,a,,,,,
115,faster,,,,,
115,trailer,,,,,
115,vehicle,,,,,
115,pass,,,,,
115,the,,,,,
115,AV,,,,,
115,for,,,,,
115,their,,,,,
115,convenience.,,,,,
115,No,,,,,
115,AV,,,,,
115,system,,,,,
115,fault,,,,,
115,detected.,,,,,
116,AV,,,,,
116,making,,,,,
116,wide,,,,,
116,right,,,,,
116,"turn,",,,,,
116,with,,,,,
116,on,,,,,
116,coming,,,,,
116,vehicle,,,,,
116,in,,,,,
116,opposite,,,,,
116,lane,,,,,
116,of,,,,,
116,the,,,,,
116,road.,,,,,
116,Driver,,,,,
116,makes,,,,,
116,a,,,,,
116,preventive,,,,,
116,intervention,,,,,
116,to,,,,,
116,avoid,,,,,
116,any,,,,,
116,unsafe,,,,,
116,situation.,,,,,
116,Cause:,,,,,
116,Lateral,B-C,,,,
116,controls,I-C,,,,
116,issue,I-C,,,,
116,causing,,,,,
116,wider,B-E,,,,
116,than,I-E,,,,
116,usual,I-E,,,,
116,turn.,I-E,,,,
117,Localization,,,,,
117,Issue:,,,,,
117,Wrong,,,,,
117,GPS,,,,,
117,state,,,,,
118,Safety,,,,,
118,precaution:,,,,,
118,Smart,,,,,
118,camera,,,,,
118,output,,,,,
118,problem,,,,,
118,from,,,,,
118,visualizer,,,,,
119,Motion,,,,,
119,&,,,,,
119,Planning,,,,,
119,Issue:,,,,,
119,wrong,B-E,,,,
119,trajectory,I-E,,,,
119,at,,,,,
119,the,,,,,
119,curve,,,,,
119,from,,,,,
119,visualizer,B-C,,,,
119,with,,,,,
119,a,,,,,
119,new,,,,,
119,module,,,,,
120,Motion,,,,,
120,&,,,,,
120,Planning,,,,,
120,Issue:,,,,,
120,Smart,B-E,,,,
120,camera,I-E,,,,
120,output,I-E,,,,
120,problem,I-E,,,,
120,from,,,,,
120,visualizer,B-C,,,,
121,Safety,,,,,
121,precaution:,,,,,
121,DBW,,,,,
121,beeping,,,,,
121,noise,,,,,
122,Incorrect,B-C,,,,
122,prediction,I-C,,,,
122,lead,,,,,
122,to,,,,,
122,undesirable,B-E,,,,
122,motion,I-E,,,,
122,plan,I-E,,,,
123,AV,,,,,
123,at,,,,,
123,a,,,,,
123,stop,,,,,
123,sign,,,,,
123,intersection,,,,,
123,with,,,,,
123,one,,,,,
123,other,,,,,
123,vehicle.,,,,,
123,The,,,,,
123,current,,,,,
123,AV,,,,,
123,version,,,,,
123,takes,,,,,
123,a,,,,,
123,cautious,,,,,
123,stop-creep,,,,,
123,action,,,,,
123,at,,,,,
123,a,,,,,
123,stop,,,,,
123,sign,,,,,
123,"junction,",,,,,
123,which,,,,,
123,is,,,,,
123,slower,,,,,
123,&,,,,,
123,conservative,,,,,
123,than,,,,,
123,a,,,,,
123,typical,,,,,
123,human,,,,,
123,driver.,,,,,
123,Safety,,,,,
123,driver,,,,,
123,took,,,,,
123,over,,,,,
123,to,,,,,
123,avoid,,,,,
123,any,,,,,
123,inconvenience,,,,,
123,to,,,,,
123,the,,,,,
123,other,,,,,
123,vehicle.,,,,,
123,No,,,,,
123,AV,,,,,
123,system,,,,,
123,fault.,,,,,
124,Safety,,,,,
124,driver,,,,,
124,makes,,,,,
124,a,,,,,
124,preventive,,,,,
124,"intervention,",,,,,
124,as,,,,,
124,he,,,,,
124,car,,,,,
124,infront,,,,,
124,is,,,,,
124,making,,,,,
124,a,,,,,
124,2-point,,,,,
124,u-turn.,,,,,
125,Perception,,,,,
125,detects,,,,,
125,a,,,,,
125,vehicle,,,,,
125,where,,,,,
125,construction,,,,,
125,vehicle,,,,,
125,is,,,,,
125,parked.,,,,,
125,Possible,,,,,
125,that,,,,,
125,the,B-C,,,,
125,detected,I-C,,,,
125,obstacle,I-C,,,,
125,boundary,I-C,,,,
125,is,,,,,
125,not,,,,,
125,accurate,,,,,
125,to,,,,,
125,the,,,,,
125,actual,,,,,
125,construction,,,,,
125,"vehicle,",,,,,
125,resulting,,,,,
125,in,,,,,
125,planned,B-E,,,,
125,path,I-E,,,,
125,that,,,,,
125,is,,,,,
125,closer,,,,,
125,to,,,,,
125,the,,,,,
125,construction,,,,,
125,vehicle.,,,,,
125,Safety,,,,,
125,driver,,,,,
125,initiates,,,,,
125,a,,,,,
125,take,,,,,
125,over,,,,,
125,to,,,,,
125,make,,,,,
125,sure,,,,,
125,AV,,,,,
125,safely,,,,,
125,navigates,,,,,
125,the,,,,,
125,parked,,,,,
125,construction,,,,,
125,zone,,,,,
126,AV,,,,,
126,making,,,,,
126,wide,,,,,
126,right,,,,,
126,"turn,",,,,,
126,with,,,,,
126,on,,,,,
126,coming,,,,,
126,vehicle,,,,,
126,in,,,,,
126,opposite,,,,,
126,lane,,,,,
126,of,,,,,
126,a,,,,,
126,narrow,,,,,
126,street.,,,,,
126,Driver,,,,,
126,makes,,,,,
126,a,,,,,
126,preventive,,,,,
126,intervention,,,,,
126,to,,,,,
126,avoid,,,,,
126,any,,,,,
126,unsafe,,,,,
126,situation.,,,,,
126,Cause:,,,,,
126,Lateral,B-C,,,,
126,controls,I-C,,,,
126,issue,I-C,,,,
126,causing,,,,,
126,wider,B-E,,,,
126,than,I-E,,,,
126,usual,I-E,,,,
126,turn.,I-E,,,,
127,AV,,,,,
127,turning,,,,,
127,right.,,,,,
127,Construction,,,,,
127,warning,,,,,
127,signs,,,,,
127,on,,,,,
127,the,,,,,
127,side,,,,,
127,of,,,,,
127,the,,,,,
127,turn,,,,,
127,not,,,,,
127,detected,,,,,
127,by,,,,,
127,AV.Driver,,,,,
127,takes,,,,,
127,over,,,,,
127,to,,,,,
127,avoid,,,,,
127,AV,,,,,
127,getting,,,,,
127,close,,,,,
127,to,,,,,
127,the,,,,,
127,construction,,,,,
127,zone.,,,,,
128,Faster,,,,,
128,following,,,,,
128,vehicle.,,,,,
128,25,,,,,
128,mph,,,,,
128,max,,,,,
128,speed,,,,,
128,on,,,,,
128,40,,,,,
128,mph,,,,,
128,street,,,,,
129,Safety,,,,,
129,driver,,,,,
129,makes,,,,,
129,a,,,,,
129,preventive,,,,,
129,"intervention,",,,,,
129,with,,,,,
129,an,,,,,
129,on-coming,,,,,
129,vehicle,,,,,
129,on,,,,,
129,a,,,,,
129,narrow,,,,,
129,road,,,,,
130,The,,,,,
130,system,,,,,
130,disengaged,B-E,,,,
130,because,,,,,
130,of,,,,,
130,an,B-C,,,,
130,error,I-C,,,,
130,with,,,,,
130,the,,,,,
130,maps,,,,,
130,component.,,,,,
130,The,,,,,
130,system,,,,,
130,asked,,,,,
130,the,,,,,
130,operator,,,,,
130,to,,,,,
130,take,,,,,
130,control,,,,,
130,of,,,,,
130,the,,,,,
130,vehicle.,,,,,
131,Narrow,,,,,
131,street,,,,,
131,with,,,,,
131,parked,,,,,
131,vehicles,,,,,
131,on,,,,,
131,one,,,,,
131,side,,,,,
131,and,,,,,
131,on-coming,,,,,
131,vehicle,,,,,
131,on,,,,,
131,the,,,,,
131,other,,,,,
131,side.,,,,,
131,Gap,,,,,
131,on,,,,,
131,either,,,,,
131,side,,,,,
131,is,,,,,
131,less,,,,,
131,than,,,,,
131,AV,,,,,
131,Planner's,,,,,
131,safety,,,,,
131,"thresolds,",,,,,
131,resulting,,,,,
131,in,,,,,
131,planner,,,,,
131,stopping,,,,,
131,the,,,,,
131,vehicle.,,,,,
131,Driver,,,,,
131,takes,,,,,
131,over,,,,,
131,to,,,,,
131,maneuver,,,,,
131,the,,,,,
131,AV,,,,,
131,through,,,,,
131,the,,,,,
131,narrow,,,,,
131,gap.,,,,,
132,AV,,,,,
132,at,,,,,
132,a,,,,,
132,stop,,,,,
132,sign,,,,,
132,intersection,,,,,
132,with,,,,,
132,one,,,,,
132,other,,,,,
132,vehicle.,,,,,
132,The,,,,,
132,current,,,,,
132,AV,,,,,
132,version,,,,,
132,takes,,,,,
132,a,,,,,
132,cautious,,,,,
132,stop-creep,,,,,
132,action,,,,,
132,at,,,,,
132,a,,,,,
132,stop,,,,,
132,sign,,,,,
132,"junction,",,,,,
132,which,,,,,
132,is,,,,,
132,slower,,,,,
132,&,,,,,
132,conservative,,,,,
132,than,,,,,
132,a,,,,,
132,typical,,,,,
132,human,,,,,
132,driver.,,,,,
132,Safety,,,,,
132,driver,,,,,
132,took,,,,,
132,over,,,,,
132,to,,,,,
132,avoid,,,,,
132,any,,,,,
132,inconvenience,,,,,
132,to,,,,,
132,the,,,,,
132,other,,,,,
132,vehicle,,,,,
133,AV,,,,,
133,decides,,,,,
133,to,,,,,
133,stop,,,,,
133,for,,,,,
133,an,,,,,
133,on-coming,,,,,
133,"vehicle,",,,,,
133,even,,,,,
133,though,,,,,
133,there,,,,,
133,is,,,,,
133,enough,,,,,
133,room,,,,,
133,for,,,,,
133,both,,,,,
133,vehicles,,,,,
133,in,,,,,
133,their,,,,,
133,respective,,,,,
133,lanes.,,,,,
133,Safety,,,,,
133,driver,,,,,
133,takes,,,,,
133,over,,,,,
133,so,,,,,
133,that,,,,,
133,the,,,,,
133,AV,,,,,
133,does,,,,,
133,not,,,,,
133,come,,,,,
133,to,,,,,
133,an,,,,,
133,unexpected,,,,,
133,stop,,,,,
133,on,,,,,
133,the,,,,,
133,steet.Cause:,,,,,
133,Wrong,,,,,
133,prediction,,,,,
133,of,,,,,
133,oncoming,,,,,
133,vehicle,,,,,
133,movement.,,,,,
134,Safety,,,,,
134,driver,,,,,
134,took,,,,,
134,over,,,,,
134,to,,,,,
134,pass,,,,,
134,a,,,,,
134,slow,,,,,
134,moving,,,,,
134,construction,,,,,
134,vehicle,,,,,
134,on,,,,,
134,side,,,,,
134,of,,,,,
134,the,,,,,
134,road.,,,,,
135,Construction,,,,,
135,cones,,,,,
135,on,,,,,
135,the,,,,,
135,side,,,,,
135,not,,,,,
135,detected.,,,,,
135,AV,,,,,
135,got,,,,,
135,close,,,,,
135,to,,,,,
135,the,,,,,
135,cones.,,,,,
135,Safety,,,,,
135,Driver,,,,,
135,takes,,,,,
135,over,,,,,
135,before,,,,,
135,AV,,,,,
135,gets,,,,,
135,any,,,,,
135,closer,,,,,
135,to,,,,,
135,the,,,,,
135,construction,,,,,
135,zone.,,,,,
136,Hardware,,,,,
136,Issue:,,,,,
136,Smart,,,,,
136,camera,,,,,
136,stop,,,,,
136,working,,,,,
137,Perception,,,,,
137,Issue:,,,,,
137,Smart,,,,,
137,camera,,,,,
137,lane,,,,,
137,detection,,,,,
137,offset,,,,,
137,too,,,,,
137,close,,,,,
137,to,,,,,
137,the,,,,,
137,left,,,,,
138,Prediction,,,,,
138,discrepancy;,,,,,
138,incorrect,,,,,
138,trajectory,,,,,
138,estimation,,,,,
138,of,,,,,
138,approaching,,,,,
138,vehicle,,,,,
139,AV,,,,,
139,did,,,,,
139,not,,,,,
139,detect,,,,,
139,contruction,,,,,
139,ditch,,,,,
139,on,,,,,
139,side,,,,,
139,of,,,,,
139,the,,,,,
139,road.,,,,,
139,Safety,,,,,
139,driver,,,,,
139,took,,,,,
139,over,,,,,
139,as,,,,,
139,a,,,,,
139,precaution.,,,,,
140,AV,,,,,
140,steering,,,,,
140,"oscillates,",,,,,
140,when,,,,,
140,the,,,,,
140,autonomous,,,,,
140,mode,,,,,
140,is,,,,,
140,initated,,,,,
140,off,,,,,
140,the,,,,,
140,center,,,,,
140,of,,,,,
140,lane.,,,,,
140,Safety,,,,,
140,driver,,,,,
140,takes,,,,,
140,over,,,,,
140,to,,,,,
140,avoid,,,,,
140,any,,,,,
140,unsafe,,,,,
140,situation.,,,,,
141,Safety,,,,,
141,driver,,,,,
141,decides,,,,,
141,to,,,,,
141,take,,,,,
141,over,,,,,
141,to,,,,,
141,let,,,,,
141,a,,,,,
141,faster,,,,,
141,trailing,,,,,
141,vehicle,,,,,
141,pass.,,,,,
142,Av,,,,,
142,planner,,,,,
142,fails,,,,,
142,to,,,,,
142,slow,,,,,
142,down,,,,,
142,for,,,,,
142,a,,,,,
142,right,,,,,
142,turn,,,,,
142,and,,,,,
142,goes,,,,,
142,straight,,,,,
142,instead,,,,,
142,after,,,,,
142,missing,,,,,
142,the,,,,,
142,turn.,,,,,
142,Safety,,,,,
142,Driver,,,,,
142,takes,,,,,
142,over,,,,,
142,to,,,,,
142,put,,,,,
142,the,,,,,
142,vehicle,,,,,
142,back,,,,,
142,to,,,,,
142,the,,,,,
142,testing,,,,,
142,route.,,,,,
143,Vehicle,,,,,
143,starts,,,,,
143,to,,,,,
143,drift,B-E,,,,
143,from,,,,,
143,its,,,,,
143,expected,,,,,
143,path,,,,,
143,on,,,,,
143,the,,,,,
143,"lane,",,,,,
143,possibly,,,,,
143,due,,,,,
143,to,,,,,
143,effective,B-C,,,,
143,loss,I-C,,,,
143,of,,,,,
143,either,,,,,
143,localization,,,,,
143,or,,,,,
143,compute,,,,,
143,or,,,,,
143,network,,,,,
143,transport,,,,,
143,of,,,,,
143,the,,,,,
143,localization,,,,,
143,data.,,,,,
143,Driver,,,,,
143,takes,,,,,
143,over,,,,,
143,quickly,,,,,
143,to,,,,,
143,avoid,,,,,
143,any,,,,,
143,unsafe,,,,,
143,situation.,,,,,
144,Vehicle,B-E,,,,
144,drifing,I-E,,,,
144,on,,,,,
144,to,,,,,
144,on,,,,,
144,coming,,,,,
144,"lane,",,,,,
144,due,,,,,
144,to,,,,,
144,effective,B-C,,,,
144,loss,I-C,,,,
144,of,,,,,
144,one,,,,,
144,or,,,,,
144,many,,,,,
144,of,,,,,
144,either,,,,,
144,"localization,",,,,,
144,compute,,,,,
144,or,,,,,
144,network,,,,,
144,transport,,,,,
144,of,,,,,
144,the,,,,,
144,localization,,,,,
144,data.,,,,,
144,Results,,,,,
144,in,,,,,
144,driver,,,,,
144,take,,,,,
144,over.,,,,,
145,A,B-C,,,,
145,generalerror,I-C,,,,
145,caused,,,,,
145,the,,,,,
145,system,,,,,
145,to,,,,,
145,stop,,,,,
145,the,,,,,
145,engaged,,,,,
145,status.,,,,,
145,Vehicle,,,,,
145,not,,,,,
145,in,,,,,
145,an,,,,,
145,active,,,,,
145,construction,,,,,
145,zone.,,,,,
145,No,,,,,
145,emergency,,,,,
145,vehicles,,,,,
145,or,,,,,
145,collisions,,,,,
145,present,,,,,
145,in,,,,,
145,the,,,,,
145,vicinity.,,,,,
145,Weather,,,,,
145,and/or,,,,,
145,road,,,,,
145,conditions,,,,,
145,dry,,,,,
145,in,,,,,
145,the,,,,,
145,area.,,,,,
146,AV,,,,,
146,at,,,,,
146,a,,,,,
146,busy,,,,,
146,stop,,,,,
146,sign,,,,,
146,intersection.,,,,,
146,The,,,,,
146,current,,,,,
146,AV,,,,,
146,version,,,,,
146,takes,,,,,
146,a,,,,,
146,cautious,,,,,
146,stop-creep,,,,,
146,action,,,,,
146,at,,,,,
146,a,,,,,
146,stop,,,,,
146,sign,,,,,
146,"junction,",,,,,
146,which,,,,,
146,is,,,,,
146,slower,,,,,
146,than,,,,,
146,a,,,,,
146,typical,,,,,
146,human,,,,,
146,driver.,,,,,
146,Safety,,,,,
146,driver,,,,,
146,took,,,,,
146,over,,,,,
146,to,,,,,
146,avoid,,,,,
146,any,,,,,
146,honking,,,,,
146,response,,,,,
146,from,,,,,
146,other,,,,,
146,vehicles.,,,,,
147,Box,,,,,
147,truck,,,,,
147,parked,,,,,
147,on,,,,,
147,right,,,,,
147,side,,,,,
147,of,,,,,
147,AV.,,,,,
