Sentence_id,Word,Manual
123,stop,O
123,sign,O
123,"junction,",O
123,which,O
123,is,O
123,slower,O
123,&,O
123,conservative,O
123,than,O
123,a,O
123,typical,O
123,human,O
123,driver.,O
123,Safety,O
123,driver,O
123,took,O
123,over,O
123,to,O
123,avoid,O
123,any,O
123,inconvenience,O
123,to,O
123,the,O
123,other,O
123,vehicle.,O
123,No,O
123,AV,O
123,system,O
123,fault.,O
124,Safety,O
124,driver,O
124,makes,O
124,a,O
124,preventive,O
124,"intervention,",O
124,as,O
124,he,O
124,car,O
124,infront,O
124,is,O
124,making,O
124,a,O
124,2-point,O
124,u-turn.,O
125,Perception,O
125,detects,O
125,a,O
125,vehicle,O
125,where,O
125,construction,O
125,vehicle,O
125,is,O
125,parked.,O
125,Possible,O
125,that,O
125,the,B-C
125,detected,I-C
125,obstacle,I-C
125,boundary,I-C
125,is,O
125,not,O
125,accurate,O
125,to,O
125,the,O
125,actual,O
125,construction,O
125,"vehicle,",O
125,resulting,O
125,in,O
125,planned,B-E
125,path,I-E
125,that,O
125,is,O
125,closer,O
125,to,O
125,the,O
125,construction,O
125,vehicle.,O
125,Safety,O
125,driver,O
125,initiates,O
125,a,O
125,take,O
125,over,O
125,to,O
125,make,O
125,sure,O
125,AV,O
125,safely,O
125,navigates,O
125,the,O
125,parked,O
125,construction,O
125,zone,O
126,AV,O
126,making,O
126,wide,O
126,right,O
126,"turn,",O
126,with,O
126,on,O
126,coming,O
126,vehicle,O
126,in,O
126,opposite,O
126,lane,O
126,of,O
126,a,O
126,narrow,O
126,street.,O
126,Driver,O
126,makes,O
126,a,O
126,preventive,O
126,intervention,O
126,to,O
126,avoid,O
126,any,O
126,unsafe,O
126,situation.,O
126,Cause:,O
126,Lateral,B-C
126,controls,I-C
126,issue,I-C
126,causing,O
126,wider,B-E
126,than,I-E
126,usual,I-E
126,turn.,I-E
127,AV,O
127,turning,O
127,right.,O
127,Construction,O
127,warning,O
127,signs,O
127,on,O
127,the,O
127,side,O
127,of,O
127,the,O
127,turn,O
127,not,O
127,detected,O
127,by,O
127,AV.Driver,O
127,takes,O
127,over,O
127,to,O
127,avoid,O
127,AV,O
127,getting,O
127,close,O
127,to,O
127,the,O
127,construction,O
127,zone.,O
128,Faster,O
128,following,O
128,vehicle.,O
128,25,O
128,mph,O
128,max,O
128,speed,O
128,on,O
128,40,O
128,mph,O
128,street,O
129,Safety,O
129,driver,O
129,makes,O
129,a,O
129,preventive,O
129,"intervention,",O
129,with,O
129,an,O
129,on-coming,O
129,vehicle,O
129,on,O
129,a,O
129,narrow,O
129,road,O
130,The,O
130,system,O
130,disengaged,B-E
130,because,O
130,of,O
130,an,B-C
130,error,I-C
130,with,O
130,the,O
130,maps,O
130,component.,O
130,The,O
130,system,O
130,asked,O
130,the,O
130,operator,O
130,to,O
130,take,O
130,control,O
130,of,O
130,the,O
130,vehicle.,O
131,Narrow,O
131,street,O
131,with,O
131,parked,O
131,vehicles,O
131,on,O
131,one,O
131,side,O
131,and,O
131,on-coming,O
131,vehicle,O
131,on,O
131,the,O
131,other,O
131,side.,O
131,Gap,O
131,on,O
131,either,O
131,side,O
131,is,O
131,less,O
131,than,O
131,AV,O
131,Planner's,O
131,safety,O
131,"thresolds,",O
131,resulting,O
131,in,O
131,planner,O
131,stopping,O
131,the,O
131,vehicle.,O
131,Driver,O
131,takes,O
131,over,O
131,to,O
131,maneuver,O
131,the,O
131,AV,O
131,through,O
131,the,O
131,narrow,O
131,gap.,O
132,AV,O
132,at,O
132,a,O
132,stop,O
132,sign,O
132,intersection,O
132,with,O
132,one,O
132,other,O
132,vehicle.,O
132,The,O
132,current,O
132,AV,O
132,version,O
132,takes,O
132,a,O
132,cautious,O
132,stop-creep,O
132,action,O
132,at,O
132,a,O
132,stop,O
132,sign,O
132,"junction,",O
132,which,O
132,is,O
132,slower,O
132,&,O
132,conservative,O
132,than,O
132,a,O
132,typical,O
132,human,O
132,driver.,O
132,Safety,O
132,driver,O
132,took,O
132,over,O
132,to,O
132,avoid,O
132,any,O
132,inconvenience,O
132,to,O
132,the,O
132,other,O
132,vehicle,O
133,AV,O
133,decides,O
133,to,O
133,stop,O
133,for,O
133,an,O
133,on-coming,O
133,"vehicle,",O
133,even,O
133,though,O
133,there,O
133,is,O
133,enough,O
133,room,O
133,for,O
133,both,O
133,vehicles,O
133,in,O
133,their,O
133,respective,O
133,lanes.,O
133,Safety,O
133,driver,O
133,takes,O
133,over,O
133,so,O
133,that,O
133,the,O
133,AV,O
133,does,O
133,not,O
133,come,O
133,to,O
133,an,O
133,unexpected,O
133,stop,O
133,on,O
133,the,O
133,steet.Cause:,O
133,Wrong,O
133,prediction,O
133,of,O
133,oncoming,O
133,vehicle,O
133,movement.,O
134,Safety,O
134,driver,O
134,took,O
134,over,O
134,to,O
134,pass,O
134,a,O
134,slow,O
134,moving,O
134,construction,O
134,vehicle,O
134,on,O
134,side,O
134,of,O
134,the,O
134,road.,O
135,Construction,O
135,cones,O
135,on,O
135,the,O
135,side,O
135,not,O
135,detected.,O
135,AV,O
135,got,O
135,close,O
135,to,O
135,the,O
135,cones.,O
135,Safety,O
135,Driver,O
135,takes,O
135,over,O
135,before,O
135,AV,O
135,gets,O
135,any,O
135,closer,O
135,to,O
135,the,O
135,construction,O
135,zone.,O
136,Hardware,O
136,Issue:,O
136,Smart,O
136,camera,O
136,stop,O
136,working,O
137,Perception,O
137,Issue:,O
137,Smart,O
137,camera,O
137,lane,O
137,detection,O
137,offset,O
137,too,O
137,close,O
137,to,O
137,the,O
137,left,O
138,Prediction,O
138,discrepancy;,O
138,incorrect,O
138,trajectory,O
138,estimation,O
138,of,O
138,approaching,O
138,vehicle,O
139,AV,O
139,did,O
139,not,O
139,detect,O
139,contruction,O
139,ditch,O
139,on,O
139,side,O
139,of,O
139,the,O
139,road.,O
139,Safety,O
139,driver,O
139,took,O
139,over,O
139,as,O
139,a,O
139,precaution.,O
140,AV,O
140,steering,O
140,"oscillates,",O
140,when,O
140,the,O
140,autonomous,O
140,mode,O
140,is,O
140,initated,O
140,off,O
140,the,O
140,center,O
140,of,O
140,lane.,O
140,Safety,O
140,driver,O
140,takes,O
140,over,O
140,to,O
140,avoid,O
140,any,O
140,unsafe,O
140,situation.,O
141,Safety,O
141,driver,O
141,decides,O
141,to,O
141,take,O
141,over,O
141,to,O
141,let,O
141,a,O
141,faster,O
141,trailing,O
141,vehicle,O
141,pass.,O
142,Av,O
142,planner,O
142,fails,O
142,to,O
142,slow,O
142,down,O
142,for,O
142,a,O
142,right,O
142,turn,O
142,and,O
142,goes,O
142,straight,O
142,instead,O
142,after,O
142,missing,O
142,the,O
142,turn.,O
142,Safety,O
142,Driver,O
142,takes,O
142,over,O
142,to,O
142,put,O
142,the,O
142,vehicle,O
142,back,O
142,to,O
142,the,O
142,testing,O
142,route.,O
143,Vehicle,O
143,starts,O
143,to,O
143,drift,B-E
143,from,O
143,its,O
143,expected,O
143,path,O
143,on,O
143,the,O
143,"lane,",O
143,possibly,O
143,due,O
143,to,O
143,effective,B-C
143,loss,I-C
143,of,O
143,either,O
143,localization,O
143,or,O
143,compute,O
143,or,O
143,network,O
143,transport,O
143,of,O
143,the,O
143,localization,O
143,data.,O
143,Driver,O
143,takes,O
143,over,O
143,quickly,O
143,to,O
143,avoid,O
143,any,O
143,unsafe,O
143,situation.,O
144,Vehicle,B-E
144,drifing,I-E
144,on,O
144,to,O
144,on,O
144,coming,O
144,"lane,",O
144,due,O
144,to,O
144,effective,B-C
144,loss,I-C
144,of,O
144,one,O
144,or,O
144,many,O
144,of,O
144,either,O
144,"localization,",O
144,compute,O
144,or,O
144,network,O
144,transport,O
144,of,O
144,the,O
144,localization,O
144,data.,O
144,Results,O
144,in,O
144,driver,O
144,take,O
144,over.,O
145,A,B-C
145,generalerror,I-C
145,caused,O
145,the,O
145,system,O
145,to,O
145,stop,O
145,the,O
145,engaged,O
145,status.,O
145,Vehicle,O
145,not,O
145,in,O
145,an,O
145,active,O
145,construction,O
145,zone.,O
145,No,O
145,emergency,O
145,vehicles,O
145,or,O
145,collisions,O
145,present,O
145,in,O
145,the,O
145,vicinity.,O
145,Weather,O
145,and/or,O
145,road,O
145,conditions,O
145,dry,O
145,in,O
145,the,O
145,area.,O
146,AV,O
146,at,O
146,a,O
146,busy,O
146,stop,O
146,sign,O
146,intersection.,O
146,The,O
146,current,O
146,AV,O
146,version,O
146,takes,O
146,a,O
146,cautious,O
146,stop-creep,O
146,action,O
146,at,O
146,a,O
146,stop,O
146,sign,O
146,"junction,",O
146,which,O
146,is,O
146,slower,O
146,than,O
146,a,O
146,typical,O
146,human,O
146,driver.,O
146,Safety,O
146,driver,O
146,took,O
146,over,O
146,to,O
146,avoid,O
146,any,O
146,honking,O
146,response,O
146,from,O
146,other,O
146,vehicles.,O
147,Box,O
147,truck,O
147,parked,O
147,on,O
147,right,O
147,side,O
147,of,O
147,AV.,O
147,Slight,B-C
147,bend,I-C
147,on,O
147,the,O
147,road,O
147,of,O
147,traversal,O
147,created,O
147,a,B-E
147,limited,I-E
147,view,I-E
147,of,O
147,oncoming,O
147,lane,O
147,to,O
147,the,O
147,AV.,O
147,AV,O
147,decides,O
147,to,O
147,nudge,O
147,"left,",O
147,but,O
147,gets,O
147,too,O
147,close,O
147,to,O
147,the,O
147,on,O
147,coming,O
147,vehicle,O
147,from,O
147,the,O
147,opposite,O
147,side.,O
147,Safety,O
147,driver,O
147,initiates,O
147,a,O
147,take,O
147,over,O
147,to,O
147,make,O
147,get,O
147,through,O
147,the,O
147,narrow,O
147,zone,O
147,between,O
147,Box,O
147,truck,O
147,and,O
147,the,O
147,on,O
147,coming,O
147,vehicle.,O
148,AV,O
148,needs,O
148,to,O
148,make,O
148,a,O
148,left,O
148,turn,O
148,in,O
148,narrow,O
148,street,O
148,with,O
148,parked,O
148,vehicles,O
148,on,O
148,right,O
148,side,O
148,after,O
148,the,O
148,turn.,O
148,The,O
148,planner,O
148,is,O
148,not,O
148,able,O
148,to,O
148,create,O
148,a,O
148,consistent,O
148,path,O
148,around,O
148,parked,O
148,vehicles,O
148,in,O
148,to,O
148,the,O
148,turn.,O
148,It,O
148,keeps,O
148,swithcing,O
148,between,O
148,finding,O
148,a,O
148,path,O
148,and,O
148,requesting,O
148,AV,O
148,to,O
148,come,O
148,to,O
148,complete,O
148,"stop,",O
148,at,O
148,edge,O
148,of,O
148,decision,O
148,"boundary,",O
148,resulting,O
148,in,O
148,AV,O
148,to,O
148,start,O
148,slowing,O
148,down,O
148,.,O
148,Safety,O
148,Driver,O
148,takes,O
148,over,O
148,to,O
148,maintain,O
148,a,O
148,smooth,O
148,traffic,O
148,flow.,O
149,Safety,O
149,driver,O
149,takes,O
149,"over,",O
149,while,O
149,AV,O
149,trying,O
149,to,O
149,make,O
149,a,O
149,left,O
149,turn,O
149,after,O
149,a,O
149,stop,O
149,"sign,",O
149,as,O
149,he,O
149,notices,O
149,the,B-C
149,computing,I-C
149,load,I-C
149,is,O
149,high,O
149,resulting,O
149,in,O
149,bad,B-E
149,localization,I-E
149,and,O
149,controls,B-E
149,performance.,I-E
150,AV,O
150,has,O
150,just,O
150,made,O
150,a,O
150,right,O
150,turn,O
150,and,O
150,there,O
150,is,O
150,an,B-C
150,oncoming,I-C
150,vehicle,I-C
150,in,O
150,the,O
150,opposite,O
150,"lane,",O
150,resulting,O
150,in,O
150,a,B-E
150,narrow,I-E
150,path,I-E
150,between,O
150,parked,O
150,car(on,O
150,the,O
150,right),O
150,and,O
150,on,O
150,coming,O
150,vehicle(on,O
150,the,O
150,left),O
150,for,O
150,the,O
150,AV,O
150,to,O
150,follow.,O
150,Safety,O
150,driver,O
150,initiated,O
150,the,O
150,take,O
150,"over,",O
150,when,O
150,he,O
150,noticed,O
150,the,O
150,steering,O
150,move,O
150,to,O
150,the,O
150,left.,O
150,Cause:,O
150,Wrong,O
150,Prediction,O
150,of,O
150,on-coming,O
150,vehicle,O
150,trajectory,O
150,for,O
150,a,O
150,small,O
150,time,O
150,instant,O
150,causing,O
150,the,O
150,vehicle,O
150,to,O
150,move,O
150,in,O
150,the,O
150,wrong,O
150,direction,O
150,for,O
150,that,O
150,time,O
150,instant.,O
151,The,O
151,AV,O
151,is,O
151,at,O
151,a,O
151,stop,O
151,sign,O
151,and,O
151,is,O
151,observed,O
151,to,O
151,be,O
151,slower,O
151,than,O
151,usual,O
151,to,O
151,start,O
151,when,O
151,it,O
151,has,O
151,right,O
151,of,O
151,way.,O
151,Safety,O
151,driver,O
151,takes,O
151,over,O
151,to,O
151,avoid,O
151,cross,O
151,traffic,O
151,waiting,O
151,long,O
151,for,O
151,AV,O
151,to,O
151,negotiate,O
151,intersection.,O
151,The,O
151,compute,O
151,seems,O
151,to,O
151,be,O
151,glitchy,O
151,at,O
151,the,O
151,turn,O
151,making,O
151,"planning,",O
151,controls,O
151,and,O
151,localization,O
151,performance,O
151,bad.,O
152,Safety,O
152,driver,O
152,initiates,O
152,a,O
152,take,O
152,over,O
152,as,O
152,a,O
152,faster,O
152,moving,O
152,trailing,O
152,vehicle,O
152,gets,O
152,too,O
152,close,O
152,to,O
152,the,O
152,AV.,O
153,Safety,O
153,driver,O
153,a,O
153,takes,O
153,over,O
153,to,O
153,let,O
153,a,O
153,faster,O
153,trailing,O
153,vehicle,O
153,to,O
153,pass.,O
154,AV,O
154,at,O
154,a,O
154,busy,O
154,stop,O
154,sign,O
154,intersection.,O
154,The,O
154,current,O
154,AV,O
154,version,O
154,takes,O
154,a,O
154,cautious,O
154,stop-creep,O
154,action,O
154,at,O
154,a,O
154,stop,O
154,sign,O
154,"junction,",O
154,which,O
154,is,O
154,slower,O
154,than,O
154,a,O
154,typical,O
154,human,O
154,driver.,O
154,Safety,O
154,driver,O
154,took,O
154,over,O
154,to,O
154,avoid,O
154,any,O
154,inconvenience,O
154,to,O
154,other,O
154,crossing,O
154,vehicles,O
154,at,O
154,the,O
154,intersection.,O
155,AV,O
155,merging,O
155,into,O
155,a,O
155,faster,O
155,lane.,O
155,Safety,O
155,driver,O
155,decided,O
155,to,O
155,take,O
155,over,O
155,to,O
155,let,O
155,faster,O
155,oncoming,O
155,vehicles,O
155,pass,O
155,the,O
155,"AV,",O
155,before,O
155,AV,O
155,merging,O
155,into,O
155,their,O
155,lane.,O
156,Planning,O
156,discrepancy;,O
156,system,O
156,planned,O
156,incorrect,B-E
156,yield,I-E
156,at,O
156,intersection,O
156,due,O
156,to,O
156,an,B-C
156,oncoming,I-C
156,vehicle,I-C
156,during,O
156,left,O
156,turn,O
156,maneuver.,O
157,Prediction,O
157,discrepancy;,O
157,incorrect,O
157,trajectory,O
157,estimation,O
157,of,O
157,adjacent,O
157,vehicle,O
157,making,O
157,left,O
157,turn,O
157,in,O
157,an,O
157,intersection,O
158,AV,O
158,at,O
158,a,O
158,junction,O
158,where,O
158,AV,O
158,has,O
158,the,O
158,right,O
158,of,O
158,way,O
158,to,O
158,move,O
158,forward.,O
158,Oncoming,O
158,car,O
158,cutting,O
158,across,O
158,does,O
158,not,O
158,come,O
158,to,O
158,a,O
158,complete,O
158,stop.,O
158,Prediction,O
158,module,O
158,appears,O
158,to,O
158,cause,O
158,AV,O
158,to,O
158,stop.,O
158,Safety,O
158,driver,O
158,does,O
158,a,O
158,preventive,O
158,intervention,O
158,to,O
158,continue,O
158,flow,O
158,of,O
158,traffic.,O
159,Safety,O
159,Driver,O
159,makes,O
159,a,O
159,preventive,O
159,intervention,O
159,to,O
159,avoid,O
159,AV,O
159,getting,O
159,too,O
159,close,O
159,to,O
159,a,O
159,parked,O
159,vehicle,O
159,on,O
159,a,O
159,narrow,O
159,street.,O
160,Parked,O
160,vehicle,O
160,at,O
160,the,O
160,corner,O
160,blocking,O
160,path,O
160,of,O
160,AV,O
160,while,O
160,taking,O
160,a,O
160,right,O
160,turn.,O
160,AV,O
160,percepion,O
160,appears,O
160,to,O
160,prevent,O
160,vehicle,O
160,from,O
160,moving,O
160,forward.,O
160,Safety,O
160,driver,O
160,took,O
160,over,O
160,to,O
160,continue,O
160,the,O
160,flow,O
160,of,O
160,traffic.,O
161,Safety,O
161,Driver,O
161,makes,O
161,a,O
161,preventive,O
161,intervention,O
161,to,O
161,avoid,O
161,AV,O
161,getting,O
161,close,O
161,to,O
161,a,O
161,pedestrian,O
161,on,O
161,road.,O
162,AV,O
162,vehicle,O
162,slowed,O
162,down,O
162,for,O
162,an,O
162,object,O
162,detected,O
162,in,O
162,its,O
162,path,O
162,near,O
162,a,O
162,yield,O
162,sign.,O
162,Safety,O
162,driver,O
162,took,O
162,over,O
162,for,O
162,faster,O
162,moving,O
162,trailing,O
162,vehicles.,O
163,AV,O
163,at,O
163,a,O
163,stop,O
163,sign,O
163,intersection,O
163,with,O
163,one,O
163,other,O
163,vehicle.,O
163,The,O
163,current,O
163,AV,O
163,version,O
163,takes,O
163,a,O
163,cautious,O
163,stop-creep,O
163,action,O
163,at,O
163,a,O
163,stop,O
163,sign,O
163,"junction,",O
163,which,O
163,is,O
163,slower,O
163,than,O
163,a,O
163,typical,O
163,human,O
163,driver.,O
163,Safety,O
163,driver,O
163,took,O
163,over,O
163,to,O
163,avoid,O
163,any,O
163,inconvenience,O
163,to,O
163,the,O
163,other,O
163,vehicle,O
164,Driver,O
164,makes,O
164,a,O
164,preventive,O
164,"intervention,",O
164,when,O
164,he,O
164,sees,O
164,an,O
164,on-coming,O
164,vehicle,O
164,on,O
164,a,O
164,narrow,O
164,street,O
164,with,O
164,parked,O
164,cars,O
164,on,O
164,either,O
164,sides,O
164,leaving,O
164,narrow,O
164,gap,O
164,for,O
164,both,O
164,vehicles,O
164,to,O
164,pass,O
164,each,O
164,other.,O
165,Object,O
165,Perception:,O
165,late,O
165,perception,O
165,of,O
165,trash,O
165,bag,O
165,in,O
165,planner's,O
165,path,O
166,AV,O
166,stops,O
166,and,O
166,waits,O
166,at,O
166,a,O
166,tight,O
166,"corner,",O
166,as,O
166,the,O
166,planner,O
166,fails,O
166,to,O
166,generate,O
166,a,O
166,path,O
166,to,O
166,maneuver,O
166,the,O
166,tight,O
166,corner,O
166,with,O
166,a,O
166,parked,O
166,car,O
166,in,O
166,its,O
166,way.,O
166,Safety,O
166,driver,O
166,takes,O
166,over,O
166,to,O
166,continue,O
166,testing.,O
167,AV,O
167,started,O
167,to,O
167,plan,O
167,around,O
167,parked,O
167,car,O
167,with,O
167,little,O
167,room.,O
167,Safety,O
167,driver,O
167,decided,O
167,to,O
167,take,O
167,over,O
167,to,O
167,avod,O
167,any,O
167,close,O
167,encounter.,O
168,Autonomous,B-C
168,mode,I-C
168,initiated,O
168,in,O
168,a,B-E
168,narrow,I-E
168,path.,I-E
168,Motion,O
168,planner,O
168,commands,O
168,to,O
168,manuever,O
168,around,O
168,a,O
168,parked,O
168,vehicle,O
168,to,O
168,the,O
168,right.,O
168,Unstability,B-C
168,in,O
168,localization,O
168,heading,O
168,angle,O
168,cause,O
168,small,B-E
168,oscillations,I-E
168,in,O
168,controller,O
168,action.,O
168,Safety,O
168,driver,O
168,initiates,O
168,a,O
168,take,O
168,over,O
168,to,O
168,avoid,O
168,any,O
168,possible,O
168,unsafe,O
168,situation.,O
169,Motion,B-C
169,control,I-C
169,health,I-C
169,check,I-C
169,caused,O
169,software,B-E
169,kickout,I-E
170,AV,O
170,localization,O
170,becomes,O
170,"inconsistent,",O
170,as,O
170,observed,O
170,on,O
170,the,O
170,in-vehicle,O
170,monitor.,O
170,AV,O
170,starts,O
170,moving,O
170,from,O
170,center,O
170,of,O
170,the,O
170,lane,O
170,towards,O
170,the,O
170,curb.,O
170,Safety,O
170,driver,O
170,takes,O
170,over,O
170,to,O
170,avoid,O
170,unsafe,O
170,situation.,O
171,Safety,O
171,Driver,O
171,takes,O
171,over,O
171,when,O
171,AV,O
171,doesn't,O
171,move,O
171,forward,O
171,at,O
171,a,O
171,stop,O
171,sign.,O
171,Cause:,O
171,New,B-C
171,route,I-C
171,is,O
171,commanded,O
171,to,O
171,the,O
171,AV,O
171,is,O
171,negotiating,O
171,a,O
171,stop,O
171,"sign,",O
171,which,O
171,caused,O
171,a,B-E
171,problem,I-E
171,in,O
171,the,O
171,motion,O
171,planner.,O
172,AV,O
172,going,O
172,straight,O
172,with,O
172,no,O
172,other,O
172,vehicles,O
172,in,O
172,front,O
172,or,O
172,on,O
172,coming.,O
172,No,O
172,parked,O
172,vehicles,O
172,on,O
172,the,O
172,"side,",O
172,and,O
172,no,O
172,other,O
172,fake,O
172,obstacle,O
172,"detected,",O
172,but,O
172,localization,O
172,becomes,O
172,inconsistent,O
172,and,O
172,AV,O
172,starts,O
172,floating,O
172,in,O
172,the,O
172,HD,O
172,map.,O
172,This,O
172,results,O
172,in,O
172,AV,O
172,wanting,O
172,to,O
172,turn,O
172,in,O
172,to,O
172,the,O
172,curb.,O
172,Safety,O
172,driver,O
172,takes,O
172,over,O
172,to,O
172,avoid,O
172,unsafe,O
172,situation.,O
173,An,B-C
173,issue,I-C
173,with,O
173,pedestrian,O
173,detection,O
173,caused,O
173,the,O
173,system,O
173,to,O
173,disengage.,O
173,The,O
173,system,O
173,asked,O
173,the,O
173,operator,O
173,to,O
173,take,O
173,control,O
173,of,O
173,the,O
173,vehicle.,O
174,Disengage,B-E
174,due,O
174,to,O
174,operator,B-C
174,discomfort,I-C
175,Planning,O
175,Logic:,O
175,planner,O
175,inadequately,O
175,yields,O
175,to,O
175,vehicle,O
175,turning,O
